run_id,backend,iteration,cuda_ms,wall_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T182249_bf16_eager,bf16_eager,0,59.227135,59.259479,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,1,59.422722,59.450895,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,2,59.364353,59.391034,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,3,59.777023,59.807119,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,4,59.643906,59.672029,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,5,59.705345,59.729726,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,6,59.431934,59.463229,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,7,61.544319,61.572631,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,8,59.403263,59.431199,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,9,59.765759,59.79077,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,10,59.523071,59.551914,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,11,59.402241,59.429937,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,12,59.597824,59.622917,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,13,59.465729,59.492764,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,14,59.496449,59.52275,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,15,59.240448,59.267363,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,16,59.428864,59.459542,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,17,60.249088,60.276435,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,18,61.155327,61.186581,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,19,59.906113,59.945317,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,20,59.554817,59.583694,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,21,59.574272,59.599854,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,22,59.509762,59.539131,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,23,59.455486,59.482285,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,24,60.602367,60.634923,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,25,61.477791,61.510996,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,26,59.715584,59.743903,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,27,59.697151,59.727462,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,28,59.672577,59.70523,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,29,59.78931,59.815837,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,30,59.364353,59.589515,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,31,61.316994,61.347673,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,32,62.286846,62.316158,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,33,59.383678,59.408527,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,34,61.930496,61.961145,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,35,59.631615,59.659305,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,36,59.855904,59.892189,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,37,60.092415,60.125404,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,38,59.557888,59.583854,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,39,60.183552,60.20905,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,40,61.36525,61.398517,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,41,59.807743,59.835284,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,42,59.723778,59.761024,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,43,62.608383,62.641164,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,44,60.529663,60.562909,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,45,59.623425,59.655578,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,46,61.871105,61.903308,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,47,59.821056,59.854268,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,48,59.926529,59.959795,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,49,63.059967,63.093897,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,50,59.647938,59.674644,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,51,59.545601,59.588012,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,52,59.479038,59.505188,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,53,59.507679,59.534413,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,54,59.753471,59.780271,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,55,59.55584,59.58151,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,56,80.914398,80.989639,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,57,77.505539,77.548844,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,58,67.373055,67.415885,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,59,62.236671,62.278759,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,60,61.403137,61.438402,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,61,61.453312,61.486833,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,62,59.970558,59.998648,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,63,59.332607,59.359997,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,64,59.160576,59.188969,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,65,59.624481,59.654056,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,66,59.265953,59.292692,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,67,59.51693,59.545844,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,68,59.324417,59.353335,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,69,59.531265,59.557105,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,70,59.296898,59.32345,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,71,60.693504,60.71815,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,72,60.638206,60.662887,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,73,60.548096,60.57361,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,74,60.799999,60.825921,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,75,59.98592,60.012004,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,76,60.100609,60.126517,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,77,59.615231,59.641903,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,78,59.512833,59.539182,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,79,59.261951,59.289266,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,80,59.579391,59.604233,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,81,67.006462,67.040857,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,82,61.776897,61.813491,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,83,59.514881,59.541927,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,84,60.242943,60.279702,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,85,60.351486,60.387945,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,86,60.476418,60.512357,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,87,62.503937,62.537722,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,88,60.898304,60.931978,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,89,61.271999,61.305875,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,90,61.62624,61.654516,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,91,61.488129,61.520015,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,92,60.689281,60.721416,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,93,59.882496,59.917598,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,94,60.192703,60.229259,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,95,59.885567,59.921365,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,96,60.178432,60.213329,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,97,60.369919,60.40684,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,98,60.076031,60.111049,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,99,64.144386,64.176858,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,100,59.505665,59.536858,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,101,59.460575,59.487406,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,102,61.19936,61.23262,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,103,67.796959,67.837593,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,104,61.349888,61.386025,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,105,59.846592,59.873355,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,106,59.983871,60.067107,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,107,60.836864,60.871967,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,108,60.000256,60.027213,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,109,59.730946,59.765715,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,110,67.287041,67.351296,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,111,59.78624,59.814827,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,112,59.862015,59.888503,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,113,59.990017,60.015992,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,114,59.736065,59.76273,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,115,59.539455,59.565582,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,116,73.947166,74.012013,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,117,62.059521,62.090679,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,118,60.15181,60.18084,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,119,59.261951,59.288196,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,120,59.35104,59.37709,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,121,62.145535,62.173484,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,122,60.237823,60.266429,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,123,59.810818,59.83766,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,124,59.998207,60.024057,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,125,60.04224,60.069151,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,126,61.626369,61.668933,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,127,59.987839,60.015871,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,128,59.931648,59.959366,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,129,59.83744,59.862606,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,130,60.253185,60.279664,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,131,62.481407,62.511444,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,132,60.301311,60.329106,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,133,59.810818,59.838962,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,134,59.848705,59.876512,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,135,59.815937,59.851646,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,136,59.552769,59.581232,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,137,60.056576,60.087115,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,138,60.917759,60.95338,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,139,62.902271,62.935875,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,140,61.965313,61.995082,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,141,59.814911,59.841698,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,142,59.839489,59.865241,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,143,59.662334,59.697789,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,144,60.555264,60.593569,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,145,59.97773,60.036421,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,146,62.974976,63.016045,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,147,61.925377,61.955739,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,148,59.982849,60.010381,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,149,59.9296,59.95609,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,150,59.768833,59.795111,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,151,59.894783,59.920124,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,152,62.301186,62.336108,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,153,60.22451,60.251121,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,154,59.829247,59.857918,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,155,59.754498,59.782337,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,156,59.919361,59.945611,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,157,59.767742,59.801813,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,158,59.908096,59.935823,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,159,60.104706,60.131147,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,160,59.970558,59.996556,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,161,60.471294,60.496859,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,162,60.07296,60.098447,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,163,60.131329,60.157696,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,164,60.201984,60.227156,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,165,59.951103,59.97693,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,166,59.951103,59.97673,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,167,60.131329,60.156515,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,168,60.10675,60.133452,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,169,60.025856,60.056078,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,170,60.332031,60.367207,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,171,64.463875,64.501004,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,172,66.628609,66.666661,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,173,60.900352,60.93164,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,174,60.180416,60.207009,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,175,59.829247,59.855594,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,176,60.013569,60.039727,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,177,60.102657,60.129685,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,178,60.213249,60.240421,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,179,60.315582,60.342041,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,180,59.872257,59.898264,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,181,60.226559,60.253366,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,182,59.950081,59.976429,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,183,60.31155,60.337252,4014.374,4256.0
20260729T182249_bf16_eager,bf16_eager,184,59.883518,59.910647,4014.374,4256.0
